subject	fname	cond	centroid	sd	kur	skew	dur	amp
subject_80 	 shin_subject_80 	 sh 	6065.032601	3912.417547	1.179177749	1.231665929	0.183865939	0.048980846
subject_80 	 shine_subject_80 	 sh 	5229.727637	3827.156769	1.986897768	1.423669878	0.17239973	0.059628463
subject_80 	 ship_subject_80 	 sh 	6069.226698	3910.21991	0.9763112	1.150628791	0.212590191	0.047871134
subject_80 	 shirt_subject_80 	 sh 	5975.656886	4149.020919	0.930425377	1.153375296	0.206445966	0.040815711
subject_80 	 shock_subject_80 	 sh 	5228.379542	3824.159394	2.387876631	1.53386929	0.15794273	0.058302975
subject_80 	 shoe_subject_80 	 sh 	6073.851133	4090.526359	1.338571533	1.263660973	0.185008512	0.059004554
subject_80 	 shoot_subject_80 	 sh 	5913.628308	3886.911086	1.815229101	1.377738844	0.180640221	0.047083828
subject_80 	 shop_subject_80 	 sh 	5387.067137	3658.232968	2.356018543	1.508239531	0.152376785	0.059323313
subject_80 	 shore_subject_80 	 sh 	5449.44751	3861.731211	2.049195994	1.44341455	0.154509192	0.074639428
subject_80 	 shot_subject_80 	 sh 	5530.17931	3741.624415	2.01921048	1.39406587	0.156569315	0.062744212
subject_80 	 shove_subject_80 	 sh 	5910.826217	3743.632939	1.573833094	1.280113312	0.214939454	0.037674802
subject_80 	 shut_subject_80 	 sh 	5676.046065	3817.287744	1.705613239	1.405921748	0.230300017	0.044677086
subject_80 	 shy_subject_80 	 sh 	6136.376628	3848.920902	1.044316561	1.13998947	0.168966193	0.047049282
subject_82 	 sack_subject_82 	 s 	7065.790015	2965.167991	3.685273458	1.235429581	0.16835177	0.053018943
subject_82 	 sad_subject_82 	 s 	7171.803177	2941.465809	3.527671067	1.195113132	0.1551959	0.050483189
subject_82 	 sap_subject_82 	 s 	6936.53929	2805.160662	4.104609434	1.189932286	0.176845258	0.056710024
subject_82 	 sat_subject_82 	 s 	6765.228328	2789.548148	4.198466012	1.141390054	0.178399909	0.065174759
subject_82 	 sax_subject_82 	 s 	6939.180922	3038.152744	3.704600998	1.248472697	0.185049606	0.033552402
subject_82 	 scent_subject_82 	 s 	6880.869607	2728.443915	3.527158245	0.949821554	0.167845775	0.046385646
subject_82 	 seal_subject_82 	 s 	7034.274753	2966.543907	3.250853166	1.168268488	0.201675156	0.046350143
subject_82 	 seat_subject_82 	 s 	7074.55213	2697.722064	4.244283756	1.123465617	0.16068956	0.047878183
subject_82 	 see_subject_82 	 s 	7300.975199	3084.994507	3.617152807	1.411736656	0.212084196	0.061235393
subject_82 	 seek_subject_82 	 s 	6696.176805	2970.219414	4.185185972	1.356964148	0.242154757	0.065570522
subject_82 	 seem_subject_82 	 s 	7298.480636	2963.119692	3.323145686	1.334892208	0.225095497	0.071484756
subject_82 	 self_subject_82 	 s 	6288.639832	2961.757018	4.024070616	1.205313391	0.163942385	0.032901228
subject_82 	 sell_subject_82 	 s 	7022.03963	3211.820695	3.705136001	1.449735117	0.202976286	0.037922281
subject_82 	 send_subject_82 	 s 	7014.15996	3119.314477	2.954524186	1.005328611	0.210132501	0.062829863
subject_82 	 set_subject_82 	 s 	7084.871185	2907.707376	3.579505002	1.250247442	0.174495995	0.041416965
subject_82 	 sick_subject_82 	 s 	7111.704572	3195.704169	2.765621078	1.306854229	0.166544645	0.049350625
subject_82 	 side_subject_82 	 s 	6678.700115	2847.403023	4.273940765	1.318022132	0.193629096	0.061548007
subject_82 	 sigh_subject_82 	 s 	7126.344629	3089.288792	3.172366258	0.954961669	0.184037616	0.038314725
subject_82 	 sin_subject_82 	 s 	7277.971972	2671.525694	4.493792402	1.235911665	0.201858616	0.059330751
subject_82 	 sip_subject_82 	 s 	6957.836736	3071.437652	3.573942402	1.221384738	0.221119822	0.045734354
subject_82 	 sob_subject_82 	 s 	6868.059934	2811.534575	3.739531799	0.922473973	0.182736486	0.042247514
subject_82 	 sock_subject_82 	 s 	7240.701058	3147.704299	3.045932638	1.37439439	0.169580615	0.059007829
subject_82 	 soft_subject_82 	 s 	6778.437304	3057.35794	3.427275983	1.346100165	0.206012256	0.050756299
subject_82 	 son_subject_82 	 s 	7042.050884	3288.227398	2.927372924	1.371120463	0.191266116	0.0487545
subject_82 	 soon_subject_82 	 s 	6801.571348	3204.224963	2.874380182	1.26754584	0.202759431	0.049927909
subject_82 	 sore_subject_82 	 s 	6454.884097	2833.040015	4.627943783	1.426657525	0.172038305	0.054730971
subject_82 	 soup_subject_82 	 s 	6404.586748	2797.983626	4.492126153	1.362712545	0.187362726	0.054989488
subject_82 	 suck_subject_82 	 s 	7066.995072	3013.386656	3.031691345	1.216998166	0.17023118	0.059162565
subject_82 	 surf_subject_82 	 s 	6566.407153	2982.284708	4.1734753	1.563757482	0.161340125	0.066347393
subject_82 	 sword_subject_82 	 s 	6513.942267	3203.1295	3.460524256	1.377288817	0.176953685	0.044353203
subject_82 	 chef_subject_82 	 sh 	4736.605303	2730.049019	6.205951279	1.876214408	0.143124304	0.038868405
subject_82 	 shack_subject_82 	 sh 	4660.11717	2798.088667	7.092933163	2.112504582	0.147461405	0.049532528
subject_82 	 shag_subject_82 	 sh 	5103.744919	2876.015779	4.801414759	1.704254753	0.184326756	0.047698372
subject_82 	 shall_subject_82 	 sh 	4992.815136	2833.625309	4.859939062	1.641996071	0.167297435	0.052590253
subject_82 	 sham_subject_82 	 sh 	4907.216855	2914.368372	5.156673451	1.803151216	0.206012256	0.03630337
subject_82 	 shank_subject_82 	 sh 	4971.242551	2865.602332	5.139113893	1.735424421	0.199376567	0.045512232
subject_82 	 shawl_subject_82 	 sh 	4882.860361	3103.329474	4.853248074	1.819558402	0.176230835	0.040258111
subject_82 	 she_subject_82 	 sh 	5215.472116	2836.694086	4.893712432	1.674941458	0.180185614	0.051801859
subject_82 	 shed_subject_82 	 sh 	4815.668897	3046.923862	4.87858941	1.908931455	0.214252747	0.067571816
subject_82 	 sheen_subject_82 	 sh 	5038.697761	2791.030395	4.664344353	1.669548736	0.213819037	0.056078944
subject_82 	 sheep_subject_82 	 sh 	4921.808577	2771.307701	5.684936583	1.849095527	0.190904691	0.047389247
subject_82 	 sheet_subject_82 	 sh 	4758.159195	2696.96203	6.49041396	1.909563265	0.198060906	0.043769209
subject_82 	 shelf_subject_82 	 sh 	4797.850131	2758.215607	6.124130044	1.955740401	0.157870445	0.038192729
subject_82 	 shell_subject_82 	 sh 	4967.695631	3135.653349	5.403492871	1.973010101	0.219746407	0.040100966
subject_82 	 shelve_subject_82 	 sh 	4959.81948	2842.490112	5.155710503	1.745277444	0.156569315	0.043915221
subject_82 	 shield_subject_82 	 sh 	5134.68515	2652.730109	5.554185392	1.743393921	0.182295535	0.069015199
subject_82 	 shift_subject_82 	 sh 	4706.459176	3251.32067	4.060833289	1.691770853	0.15678617	0.035169658
subject_82 	 shin_subject_82 	 sh 	4992.212158	2911.866794	5.416124847	1.828775737	0.215987587	0.046040181
subject_82 	 shine_subject_82 	 sh 	4520.088317	3036.67971	5.925035937	2.085247363	0.16343639	0.032699466
subject_82 	 ship_subject_82 	 sh 	4755.435962	2729.180202	6.028087627	1.942542882	0.175797125	0.049537375
subject_82 	 shirt_subject_82 	 sh 	4452.713725	2713.925754	5.954118233	1.875813702	0.203265426	0.044919278
subject_82 	 shock_subject_82 	 sh 	4417.68518	3499.37066	4.806083781	2.013887253	0.166255505	0.035392995
subject_82 	 shoe_subject_82 	 sh 	5171.464125	2788.9407	4.892042966	1.60641533	0.17338455	0.036452882
subject_82 	 shoot_subject_82 	 sh 	4883.822398	2647.316617	5.559746818	1.709431336	0.178543955	0.04793245
subject_82 	 shop_subject_82 	 sh 	4460.519893	3041.998589	5.903287505	1.955894098	0.124113349	0.028533886
subject_82 	 shore_subject_82 	 sh 	5145.008745	2985.37919	4.348089362	1.613089143	0.178946402	0.042825878
subject_82 	 shot_subject_82 	 sh 	4446.711685	2796.726198	7.964300564	2.296233948	0.171749165	0.040185022
subject_82 	 shove_subject_82 	 sh 	4774.867097	2840.966321	5.756604271	1.836467497	0.172038305	0.047349042
subject_82 	 shut_subject_82 	 sh 	4561.501992	2843.974326	6.172869122	2.044554267	0.165243515	0.050091224
subject_82 	 shy_subject_82 	 sh 	5198.039478	2858.669034	4.481854458	1.665599807	0.151509365	0.054236395
subject_83 	 sack_subject_83 	 s 	9129.549212	3893.813053	-0.159527619	0.280665572	0.233119132	0.03714284
subject_83 	 sad_subject_83 	 s 	8121.027705	3691.575963	0.580685922	0.54849598	0.200590881	0.022696982
subject_83 	 sap_subject_83 	 s 	7424.258551	4066.475377	0.384394299	0.590879185	0.293677114	0.010651056
subject_83 	 sat_subject_83 	 s 	8720.786041	3780.738565	-0.103417291	0.273424607	0.227408617	0.038477653
subject_83 	 sax_subject_83 	 s 	7809.345919	3145.433217	1.381244308	0.355780527	0.206735106	0.034205941
subject_83 	 scent_subject_83 	 s 	8321.607321	3342.224034	1.291886507	0.589211536	0.230733727	0.02791292
subject_83 	 seal_subject_83 	 s 	9323.956396	3756.693099	-0.011453804	0.402197627	0.271574753	0.063439851
subject_83 	 seat_subject_83 	 s 	8652.908847	3548.480198	0.585304302	0.411663575	0.306343839	0.025834363
subject_83 	 see_subject_83 	 s 	8048.312456	2926.825486	2.204493472	0.556858715	0.32961961	0.048636001
subject_83 	 seek_subject_83 	 s 	8343.064467	3595.78017	0.312861404	0.389500111	0.285670329	0.039601506
subject_83 	 seem_subject_83 	 s 	8005.743126	3350.467714	1.491302838	0.518680664	0.240564487	0.020699427
subject_83 	 self_subject_83 	 s 	8822.690036	4030.609084	0.056283216	0.415003751	0.285164334	0.017255229
subject_83 	 sell_subject_83 	 s 	8578.590171	3815.068165	0.851547321	0.461579229	0.197338056	0.075578073
subject_83 	 send_subject_83 	 s 	8012.456542	3135.027097	1.898710259	0.749305306	0.298537059	0.042578373
subject_83 	 set_subject_83 	 s 	8816.744725	3460.923977	0.538235628	0.393887108	0.248082128	0.037553951
subject_83 	 sick_subject_83 	 s 	8164.831003	4045.701023	0.476210175	0.305911735	0.251551808	0.078130833
subject_83 	 side_subject_83 	 s 	8309.43162	3713.959908	0.443599818	0.518209017	0.202398006	0.024095992
subject_83 	 sigh_subject_83 	 s 	8816.216722	4041.431703	-0.276134616	0.387302834	0.233769697	0.030319292
subject_83 	 sin_subject_83 	 s 	8878.673338	3710.149497	0.592021979	0.436215061	0.279092394	0.034609335
subject_83 	 sip_subject_83 	 s 	8668.654112	4029.168457	-0.100685645	0.509527862	0.300159289	0.037756345
subject_83 	 sob_subject_83 	 s 	8696.392347	3832.894139	0.217418002	0.403848404	0.250412862	0.020325223
subject_83 	 sock_subject_83 	 s 	8206.53584	3639.180069	0.240120175	0.470259525	0.172905725	0.037439066
subject_83 	 soft_subject_83 	 s 	7881.601975	4084.442196	-0.2894838	0.503948129	0.240347632	0.022702447
subject_83 	 son_subject_83 	 s 	8640.25573	3950.492129	-0.126627505	0.419889158	0.209554221	0.030783498
subject_83 	 soon_subject_83 	 s 	8269.982199	3792.643441	-0.046733396	0.50900013	0.267165368	0.048322949
subject_83 	 sore_subject_83 	 s 	8682.32911	4100.976365	-0.321697087	0.236702791	0.268755638	0.031104324
subject_83 	 soup_subject_83 	 s 	8079.565994	3593.66984	0.500718777	0.516469969	0.307644969	0.031709069
subject_83 	 suck_subject_83 	 s 	8109.332692	3584.221981	0.522333766	0.508514296	0.246491858	0.03158287
subject_83 	 surf_subject_83 	 s 	8507.038182	3798.241251	-0.101061994	0.263492667	0.199109852	0.022357325
subject_83 	 sword_subject_83 	 s 	8197.547869	3703.031098	0.207735177	0.437498654	0.204421986	0.02283146
subject_83 	 chef_subject_83 	 sh 	5004.40129	3554.177466	3.196290118	1.697428946	0.217577857	0.02492049
subject_83 	 shack_subject_83 	 sh 	5027.834434	3472.058515	2.410067732	1.565089505	0.210493926	0.037230088
subject_83 	 shag_subject_83 	 sh 	5516.87058	3530.731732	1.991037229	1.468200467	0.339378085	0.051263499
subject_83 	 shall_subject_83 	 sh 	5454.364737	3906.993911	1.302060962	1.353150971	0.206012256	0.022989615
subject_83 	 sham_subject_83 	 sh 	5210.556055	3435.65258	3.244202026	1.696875542	0.261093428	0.033146484
subject_83 	 shank_subject_83 	 sh 	5210.078623	3681.466513	1.717274971	1.453836403	0.232034857	0.026950743
subject_83 	 shawl_subject_83 	 sh 	5448.969655	3984.684903	1.431865717	1.388620184	0.231167437	0.02347398
subject_83 	 shed_subject_83 	 sh 	5082.469588	3696.262331	2.139755242	1.525747833	0.228782032	0.023243787
subject_83 	 sheen_subject_83 	 sh 	5131.116568	3548.676713	2.03374271	1.531785563	0.259069448	0.032866139
subject_83 	 sheep_subject_83 	 sh 	5755.53172	3656.965611	1.314752714	1.284945157	0.234730431	0.055579431
subject_83 	 sheet_subject_83 	 sh 	5404.519573	3640.980688	1.331287106	1.284933689	0.251551808	0.033562138
subject_83 	 shelf_subject_83 	 sh 	4917.063021	3300.539648	4.383926964	1.845530293	0.211505916	0.025791122
subject_83 	 shell_subject_83 	 sh 	5165.373714	3523.018629	2.581126401	1.636779643	0.234926257	0.048027474
subject_83 	 shelve_subject_83 	 sh 	6144.056638	3981.9048	0.556964755	1.076664877	0.219601837	0.044340351
subject_83 	 shield_subject_83 	 sh 	4831.364231	3413.304224	2.93359131	1.593555223	0.268358071	0.039674578
subject_83 	 shift_subject_83 	 sh 	5117.615422	3317.426254	2.876466905	1.643495689	0.278297259	0.050002097
subject_83 	 shin_subject_83 	 sh 	5045.441448	3711.455888	2.656933334	1.5838107	0.255888908	0.027030172
subject_83 	 shine_subject_83 	 sh 	5500.721428	3699.5684	1.58393385	1.393752816	0.236388588	0.064817034
subject_83 	 ship_subject_83 	 sh 	5296.805694	3803.290142	1.618367291	1.406479582	0.252780653	0.043015682
subject_83 	 shirt_subject_83 	 sh 	5000.394987	3825.819142	2.707233148	1.580877849	0.222276382	0.014958649
subject_83 	 shock_subject_83 	 sh 	5258.066031	3528.656923	2.133863286	1.509971609	0.235793677	0.031249783
subject_83 	 shoe_subject_83 	 sh 	4986.016358	3540.294531	2.609662779	1.643654771	0.278730969	0.035790939
subject_83 	 shoot_subject_83 	 sh 	5736.122929	3986.478012	0.931687076	1.212511055	0.232107142	0.032983902
subject_83 	 shop_subject_83 	 sh 	5090.429886	3600.678845	2.119238239	1.51749781	0.236805667	0.031175742
subject_83 	 shore_subject_83 	 sh 	5478.08748	3548.473342	2.171257333	1.527362372	0.290441139	0.072243291
subject_83 	 shot_subject_83 	 sh 	4904.333369	3691.73101	2.428813752	1.584798148	0.229721737	0.025737598
subject_83 	 shove_subject_83 	 sh 	5016.334366	3794.369945	1.893190295	1.471872775	0.234926257	0.02533318
subject_83 	 shut_subject_83 	 sh 	5766.358095	3914.619132	0.807548606	1.207076431	0.34234177	0.051392919
subject_83 	 shy_subject_83 	 sh 	5716.223958	3715.215971	1.290173363	1.340587865	0.253720358	0.075319667
subject_84 	 sack_subject_84 	 s 	7114.216252	3988.932966	0.670859293	0.907109977	0.235070827	0.018866945
subject_84 	 sad_subject_84 	 s 	9044.499728	3830.47242	0.276756106	0.016178817	0.136184944	0.020988706
subject_84 	 sap_subject_84 	 s 	9525.921317	3818.722601	0.28912589	-0.05515895	0.17413457	0.02364617
subject_84 	 sat_subject_84 	 s 	10566.83479	3944.134441	0.205262355	-0.326677938	0.181073931	0.023353549
subject_84 	 sax_subject_84 	 s 	9738.040911	4361.569797	-0.132600405	-0.093218291	0.17586941	0.020889936
subject_84 	 scent_subject_84 	 s 	10239.475	4081.000659	0.082685989	-0.271301025	0.22398517	0.021691885
subject_84 	 seal_subject_84 	 s 	10686.08941	4369.586443	-0.037945642	-0.101637227	0.229794022	0.026570204
subject_84 	 seat_subject_84 	 s 	11084.59055	4547.120434	-0.167358405	-0.315260331	0.25867188	0.019157765
subject_84 	 see_subject_84 	 s 	10177.41118	4017.824049	-0.127224755	-0.067928127	0.156641599	0.032058121
subject_84 	 seek_subject_84 	 s 	10716.16901	3789.284316	0.276447097	-0.468300327	0.207132674	0.025872112
subject_84 	 seem_subject_84 	 s 	10145.15957	3830.438725	0.210490818	-0.06421103	0.161159412	0.025252812
subject_84 	 self_subject_84 	 s 	9749.587581	4224.148855	-0.078395654	-0.246001552	0.153604953	0.020306675
subject_84 	 sell_subject_84 	 s 	10972.19375	4672.894622	-0.058365676	-0.565540559	0.194923954	0.01792781
subject_84 	 send_subject_84 	 s 	11087.92326	4026.534366	0.1693004	-0.569083824	0.206445966	0.022094202
subject_84 	 set_subject_84 	 s 	10415.98482	4641.700621	-0.3061249	-0.313199707	0.218734416	0.020151204
subject_84 	 sick_subject_84 	 s 	10432.50936	3578.715788	0.53009822	-0.303102158	0.168966192	0.042027943
subject_84 	 side_subject_84 	 s 	9695.524399	4411.22651	-0.14724792	-0.1052957	0.1725443	0.016101571
subject_84 	 sigh_subject_84 	 s 	9619.630416	3992.040631	-0.085594605	0.172906986	0.251551808	0.025297735
subject_84 	 sin_subject_84 	 s 	11227.32784	4031.987967	0.44003342	-0.552433873	0.247937558	0.023515264
subject_84 	 sip_subject_84 	 s 	11058.02434	3824.307338	0.362376423	-0.461554013	0.226938764	0.038012448
subject_84 	 sob_subject_84 	 s 	9113.908552	4175.493337	-0.175710049	0.16485786	0.172146733	0.019618884
subject_84 	 sock_subject_84 	 s 	9082.334101	4094.882546	-0.123584739	0.078070862	0.220360829	0.016384076
subject_84 	 soft_subject_84 	 s 	9564.150509	3892.347439	-0.176575806	0.065707548	0.18089483	0.031078555
subject_84 	 son_subject_84 	 s 	10011.93883	4138.446168	-0.027312005	-0.159641195	0.20443063	0.020819104
subject_84 	 soon_subject_84 	 s 	10016.28229	4285.511822	-0.074603679	-0.170148063	0.241793332	0.02278441
subject_84 	 sore_subject_84 	 s 	7318.07039	4061.220952	-0.254368591	0.468187587	0.197771766	0.022298362
subject_84 	 soup_subject_84 	 s 	9929.249955	4304.251611	-0.264947334	-0.101679749	0.196795919	0.02110295
subject_84 	 suck_subject_84 	 s 	9787.420208	4116.838534	-0.032813559	-0.003180933	0.254081782	0.024950754
subject_84 	 surf_subject_84 	 s 	8626.758888	4040.940693	-0.267873939	0.350754898	0.193543093	0.033412961
subject_84 	 sword_subject_84 	 s 	7855.423874	4344.201028	-0.38749858	0.444876569	0.261093428	0.019336906
subject_84 	 chef_subject_84 	 sh 	6930.478469	4091.345726	0.223001959	0.773930348	0.195820071	0.019135796
subject_84 	 shack_subject_84 	 sh 	6071.221411	4019.805796	1.379384291	1.2261023	0.242696895	0.027451573
subject_84 	 shag_subject_84 	 sh 	6850.625596	3919.232113	0.726447178	0.954853306	0.205144836	0.020525503
subject_84 	 shall_subject_84 	 sh 	7080.509477	3981.710444	0.586230536	0.934783655	0.190037271	0.028648912
subject_84 	 sham_subject_84 	 sh 	6846.290967	3943.209659	0.748898207	0.970038626	0.247490099	0.023723823
subject_84 	 shank_subject_84 	 sh 	6588.314185	4086.185102	0.702512288	1.009506306	0.249021833	0.023466313
subject_84 	 shawl_subject_84 	 sh 	6149.527623	3931.601021	1.146994954	1.157668277	0.230733727	0.026086542
subject_84 	 she_subject_84 	 sh 	6158.082985	3916.462325	1.495282284	1.26657534	0.249816967	0.031797172
subject_84 	 shed_subject_84 	 sh 	6451.086827	3936.036483	0.966662387	1.046776131	0.248760138	0.025371068
subject_84 	 sheen_subject_84 	 sh 	6758.530827	4118.606434	0.512162598	1.018533236	0.292465119	0.029240931
subject_84 	 sheep_subject_84 	 sh 	7358.929384	4155.074194	0.075649036	0.739149692	0.193615378	0.025589954
subject_84 	 sheet_subject_84 	 sh 	7089.861705	4026.5118	0.400814201	0.861928166	0.204566556	0.02423327
subject_84 	 shelf_subject_84 	 sh 	6195.162474	3764.207872	1.610175481	1.261909478	0.198151262	0.029527349
